timestamp,b_0,b_1,b_2,b_3,ax,ay,az,gx,gy,gz,mx,my,mz,tbs,trash
1651612524.1951594,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '0.00', '0.99', '-7.20', '1.22', '0.37', '-21.13', '46.18', '-28.10', ""0\\r\\n'""]"
1651612524.2042913,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '0.00', '1.00', '-7.02', '0.98', '0.49', '-21.13', '46.18', '-28.10', ""0\\r\\n'""]"
1651612524.2117937,0,0,0,0,,,,,,,,,,,"[""b'-0.08"", '0.01', '1.00', '-6.53', '0.85', '0.55', '-21.13', '46.18', '-28.10', ""0\\r\\n'""]"
1651612524.2199545,0,0,0,0,,,,,,,,,,,"[""b'-0.08"", '0.01', '1.00', '-5.86', '0.67', '0.49', '-21.13', '46.18', '-28.10', ""0\\r\\n'""]"
1651612524.2348335,0,0,0,0,,,,,,,,,,,"[""b'-0.08"", '0.00', '1.00', '-5.07', '0.31', '0.49', '-18.24', '47.18', '-27.99', ""0\\r\\n'""]"
1651612524.248183,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '0.00', '1.00', '-5.49', '0.00', '0.61', '-18.24', '47.18', '-27.99', ""0\\r\\n'""]"
1651612524.257902,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '0.00', '1.00', '-5.07', '-0.18', '0.73', '-18.24', '47.18', '-27.99', ""0\\r\\n'""]"
1651612524.2656233,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '0.00', '1.00', '-4.46', '-0.37', '0.79', '-18.24', '47.18', '-27.99', ""0\\r\\n'""]"
1651612524.272483,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '0.01', '0.99', '-3.72', '-0.24', '1.04', '-18.24', '47.18', '-27.99', ""0\\r\\n'""]"
1651612524.2787333,0,0,0,0,,,,,,,,,,,"[""b'-0.09"", '0.01', '1.00', '-2.62', '-0.24', '1.34', '-18.24', '47.18', '-27.99', ""0\\r\\n'""]"
