timestamp,b_0,b_1,b_2,b_3,axL,ayL,azL,gxL,gyL,gzL,mxL,myL,mzL,tbsL,axR,ayR,azR,gxR,gyR,gzR,mxR,myR,mzR,tbsR,trash
1651541335.1619413,0,0,0,0,-0.13,-0.05,-2.16,-33.02,-73.18,-134.40,19.47,20.76,-12.35,1,0.14,0.77,-0.14,-1.10,5.98,33.51,28.69,12.46,4.86,0,none
1651541335.1720028,0,0,0,0,-0.18,-0.32,-2.59,-15.01,-149.72,-133.67,19.47,20.76,-12.35,1,0.15,0.77,-0.16,-8.18,2.20,37.48,28.69,12.46,4.86,0,none
1651541335.1822932,0,0,0,0,-0.36,-0.70,-2.90,-15.44,-235.35,-123.35,19.47,20.76,-12.35,1,0.14,0.79,-0.16,-12.57,-1.10,41.38,29.32,13.18,4.61,0,none
1651541335.193954,0,0,0,0,-0.67,-1.00,-2.91,-27.53,-324.10,-102.29,18.86,18.08,-14.11,1,0.13,0.83,-0.15,-12.51,-4.27,45.65,29.32,13.18,4.61,0,none
1651541335.2158928,0,0,0,0,-1.08,-1.09,-2.48,-34.61,-407.71,-75.38,18.86,18.08,-14.11,1,0.13,0.86,-0.14,-8.61,-7.39,49.50,29.32,13.18,4.61,0,none
1651541335.2378411,0,0,0,0,-1.45,-0.91,-1.62,-30.46,-481.08,-51.39,18.86,18.08,-14.11,1,0.11,0.88,-0.15,-10.13,-10.38,52.37,29.32,13.18,4.61,0,none
1651541335.255273,0,0,0,0,-1.53,0.10,0.69,62.62,-596.31,-40.22,18.86,18.08,-14.11,1,0.12,0.84,-0.16,-39.86,-11.90,52.49,29.32,13.18,4.61,0,none
1651541335.2681553,0,0,0,0,-1.70,0.26,1.78,254.94,-434.20,-31.25,18.86,18.08,-14.11,1,0.07,1.03,0.01,-9.83,-8.79,49.01,29.32,13.18,4.61,0,none
1651541335.281342,0,0,0,0,1.79,-4.00,1.76,41.50,70.68,36.80,18.86,18.08,-14.11,1,-0.00,1.23,0.01,37.05,-9.09,46.45,29.28,12.68,4.80,0,none
1651541335.3003206,0,0,0,0,1.20,0.70,0.57,-29.24,70.25,18.19,18.14,19.02,-14.42,1,0.05,1.07,-0.10,49.19,-12.57,44.68,29.28,12.68,4.80,0,none
1651541335.3117042,0,0,0,0,-0.75,-0.59,0.62,-24.84,26.43,2.20,18.14,19.02,-14.42,1,0.12,0.97,-0.16,21.24,-16.97,43.64,29.28,12.68,4.80,0,none
1651541335.3216808,0,0,0,0,-0.59,-0.64,0.94,-43.95,15.44,-0.79,18.14,19.02,-14.42,1,0.11,0.95,-0.14,-13.61,-19.53,42.24,29.28,12.68,4.80,0,none
1651541335.331571,0,0,0,0,-0.43,-1.00,1.24,-54.57,25.94,10.01,18.14,19.02,-14.42,1,0.04,1.04,-0.05,-19.90,-19.10,40.83,29.28,12.68,4.80,0,none
1651541335.3416195,0,0,0,0,-0.45,-0.90,1.33,-17.21,39.73,30.21,18.14,19.02,-14.42,0,-0.02,1.06,0.00,-8.79,-16.85,39.31,27.81,11.67,5.02,0,none
1651541335.351893,0,0,0,0,-0.34,-1.04,1.11,6.10,46.57,53.96,17.37,23.19,-14.90,0,-0.02,1.02,0.00,-2.62,-14.34,38.27,27.81,11.67,5.02,0,none
1651541335.3618288,0,0,0,0,-0.33,-0.92,0.98,2.62,50.05,74.71,17.37,23.19,-14.90,0,0.00,0.99,-0.01,-4.15,-11.60,37.48,27.81,11.67,5.02,0,none
1651541335.3717422,0,0,0,0,-0.39,-0.80,0.92,-3.42,54.75,91.86,17.37,23.19,-14.90,0,0.01,0.99,-0.01,-4.27,-8.54,36.80,27.81,11.67,5.02,0,none
1651541335.381781,0,0,0,0,-0.47,-0.63,0.87,-12.27,60.30,104.61,17.37,23.19,-14.90,1,0.00,0.98,-0.02,-4.27,-8.54,36.80,27.81,11.67,5.02,0,none
1651541335.391875,0,0,0,0,-0.44,-0.55,0.81,-20.08,64.33,114.26,17.37,23.19,-14.90,1,-0.01,0.98,-0.03,-5.49,-5.00,35.22,27.81,11.67,5.02,0,none
1651541335.4018974,0,0,0,0,-0.36,-0.48,0.72,-28.75,65.98,122.01,17.37,23.19,-14.90,1,-0.01,0.97,-0.04,-5.49,-5.00,35.22,26.12,11.51,5.09,0,none
1651541335.4123976,0,0,0,0,-0.28,-0.30,0.61,-41.14,62.07,133.61,14.93,25.31,-15.86,1,-0.00,0.99,-0.04,-17.15,-3.54,33.45,26.12,11.51,5.09,0,none
1651541335.4222193,0,0,0,0,-0.20,-0.26,0.60,-41.26,57.62,138.18,14.93,25.31,-15.86,1,0.01,1.02,-0.03,-15.50,-3.23,32.04,26.12,11.51,5.09,0,none
1651541335.4323466,0,0,0,0,-0.13,-0.16,0.59,-37.23,51.76,141.60,14.93,25.31,-15.86,1,0.03,1.01,-0.04,-13.92,-3.85,30.33,26.12,11.51,5.09,0,none
1651541335.4422975,0,0,0,0,-0.06,-0.09,0.57,-30.88,44.19,143.25,14.93,25.31,-15.86,1,0.04,0.99,-0.06,-21.42,-5.00,28.20,26.12,11.51,5.09,0,none
1651541335.4458234,0,1,0,0,0.01,0.02,0.57,-20.39,35.89,143.19,14.93,25.31,-15.86,1,0.05,0.99,-0.06,-28.81,-6.35,25.21,26.12,11.51,5.09,0,none
1651541335.455742,0,0,0,0,0.06,0.10,0.56,-7.08,28.38,141.17,13.27,28.15,-15.94,1,0.06,1.00,-0.06,-31.80,-7.69,21.06,25.72,11.00,4.38,0,none
1651541335.4657514,0,0,0,0,0.08,0.16,0.54,1.04,22.09,138.12,13.27,28.15,-15.94,1,0.06,1.01,-0.07,-23.68,-10.44,10.62,25.72,11.00,4.38,0,none
1651541335.4757864,0,0,0,0,0.10,0.21,0.52,5.07,16.48,133.73,13.27,28.15,-15.94,1,0.06,0.98,-0.09,-24.41,-12.02,4.52,25.72,11.00,4.38,0,none
1651541335.4859114,0,0,0,0,0.14,0.30,0.50,8.48,11.54,127.87,13.27,28.15,-15.94,0,0.02,0.86,-0.15,-46.26,-13.55,-2.56,25.72,11.00,4.38,0,none
1651541335.4961002,0,0,0,0,0.15,0.37,0.48,10.31,6.96,120.48,13.27,28.15,-15.94,0,-0.04,0.99,-0.12,-41.56,-15.26,-8.48,25.72,11.00,4.38,0,none
1651541335.506271,0,0,0,0,0.18,0.42,0.47,10.31,6.96,120.48,13.27,28.15,-15.94,0,0.05,1.03,-0.10,-7.20,-17.88,-11.60,25.72,11.00,4.38,0,none
1651541335.516379,0,0,0,0,0.25,0.48,0.50,-8.00,-4.21,100.40,17.15,30.65,-12.57,0,0.19,0.97,-0.11,-4.39,-20.39,-11.66,27.11,11.24,1.86,0,none
1651541335.5263076,0,0,0,0,0.35,0.60,0.57,-17.09,-10.07,88.13,17.15,30.65,-12.57,0,0.29,0.90,-0.13,-8.42,-22.71,-8.67,27.11,11.24,1.86,0,none
1651541335.5363104,0,0,0,0,0.42,0.77,0.67,-14.28,-15.81,74.10,17.15,30.65,-12.57,0,0.33,0.85,-0.14,-14.10,-22.95,-3.85,27.11,11.24,1.86,0,none
1651541335.5467167,0,0,0,0,0.46,0.91,0.76,-2.81,-20.20,57.19,17.15,30.65,-12.57,0,0.33,0.82,-0.12,-14.47,-20.75,2.62,27.11,11.24,1.86,0,none
1651541335.5569,0,0,0,0,0.51,1.04,0.80,18.01,-23.44,36.62,17.15,30.65,-12.57,0,0.31,0.82,-0.08,-9.03,-15.81,10.86,27.11,11.24,1.86,0,none
1651541335.566964,0,0,0,0,0.46,1.12,0.80,40.71,-25.70,12.51,17.15,30.65,-12.57,0,0.28,0.83,-0.04,-2.56,-9.09,18.86,28.66,11.79,1.28,0,none
1651541335.57701,0,0,0,0,0.37,1.07,0.80,26.06,-26.86,-14.71,19.31,33.53,-10.29,0,0.23,0.86,-0.01,7.14,-1.28,25.94,28.66,11.79,1.28,0,none
1651541335.5871828,0,0,0,0,0.38,1.14,0.83,2.08,-24.54,-80.69,19.31,33.53,-10.29,0,0.20,0.88,-0.01,17.33,7.20,31.56,28.66,11.79,1.28,0,none
1651541335.5971968,0,0,0,0,0.38,1.14,0.88,-2.56,-23.25,-115.72,19.31,33.53,-10.29,0,0.19,0.92,-0.03,23.74,15.08,35.46,28.66,11.79,1.28,0,none
1651541335.6074047,0,0,0,0,0.47,1.03,0.89,22.16,-24.41,-145.75,19.31,33.53,-10.29,0,0.19,0.97,-0.15,16.78,19.78,36.25,28.66,11.79,1.28,0,none
1651541335.6174314,0,0,0,0,0.50,0.62,0.76,49.56,-30.21,-164.37,19.31,33.53,-10.29,0,0.16,1.05,-0.19,17.09,22.71,35.16,28.66,11.79,1.28,0,none
1651541335.6274087,0,0,0,0,0.43,0.08,0.67,57.07,-37.90,-169.31,13.82,36.71,-12.13,0,0.14,1.07,-0.23,17.15,24.60,33.69,31.19,12.27,0.26,0,none
1651541335.6372502,0,0,0,0,0.38,-0.31,0.68,48.58,-43.52,-164.55,13.82,36.71,-12.13,0,0.12,1.06,-0.27,14.16,24.84,32.47,31.19,12.27,0.26,0,none
1651541335.6473787,0,0,0,0,0.36,-0.51,0.74,21.12,-47.12,-156.92,13.82,36.71,-12.13,0,0.12,1.04,-0.32,10.31,24.29,31.74,31.19,12.27,0.26,0,none
1651541335.657997,0,0,0,0,0.34,-0.57,0.86,-11.35,-50.78,-150.21,13.82,36.71,-12.13,0,0.13,1.04,-0.35,8.97,22.89,32.23,31.19,12.27,0.26,0,none
1651541335.6684432,0,0,0,0,0.35,-0.55,1.07,-25.02,-53.59,-145.02,13.82,36.71,-12.13,0,0.14,1.06,-0.38,8.06,20.45,33.39,31.19,12.27,0.26,0,none
1651541335.6784973,0,0,0,0,0.37,-0.53,1.28,-25.02,-53.59,-145.02,13.82,36.71,-12.13,0,0.14,1.09,-0.39,9.58,17.52,34.61,31.19,12.27,0.26,0,none
1651541335.6885576,0,0,0,0,0.39,-0.50,1.51,-39.25,-56.46,-141.30,2.29,35.99,-17.03,0,0.12,1.12,-0.41,14.83,13.92,35.16,31.64,13.06,1.04,0,none
1651541335.6987123,0,0,0,0,0.40,-0.41,1.74,-41.93,-56.15,-143.19,2.29,35.99,-17.03,0,0.06,1.18,-0.43,17.58,5.13,30.40,31.64,13.06,1.04,0,none
1651541335.7090461,0,0,0,0,0.36,-0.32,1.94,-33.69,-52.73,-147.58,2.29,35.99,-17.03,0,0.03,1.21,-0.43,17.33,0.43,25.70,31.64,13.06,1.04,0,none
1651541335.7195306,0,0,0,0,0.27,-0.29,2.10,-21.36,-31.74,-158.45,2.29,35.99,-17.03,0,0.02,1.23,-0.42,15.69,-4.52,19.59,31.64,13.06,1.04,0,none
1651541335.7297971,0,0,0,0,0.08,-0.21,2.16,1.71,-12.94,-161.01,2.29,35.99,-17.03,0,0.02,1.24,-0.41,13.43,-9.70,12.82,31.64,13.06,1.04,0,none
1651541335.7400904,0,0,0,0,-0.03,-0.26,2.18,29.91,13.49,-159.24,7.96,33.36,-17.14,0,0.02,1.24,-0.38,11.23,-15.14,5.62,31.64,13.06,1.04,0,none
1651541335.7510128,0,0,0,0,-0.11,-0.38,2.13,46.02,46.02,-152.71,7.96,33.36,-17.14,0,0.03,1.25,-0.35,13.18,-20.63,-0.98,31.99,12.93,2.01,0,none
1651541335.7577891,0,0,1,0,-0.16,-0.49,1.98,46.20,79.71,-142.76,7.96,33.36,-17.14,0,0.04,1.25,-0.32,18.55,-25.88,-6.23,31.99,12.93,2.01,0,none
1651541335.7677736,0,0,0,0,-0.19,-0.52,1.71,34.61,109.07,-132.39,7.96,33.36,-17.14,0,0.05,1.24,-0.28,25.33,-30.64,-11.84,31.99,12.93,2.01,0,none
1651541335.778115,0,0,0,0,-0.22,-0.51,1.41,20.94,130.37,-123.11,7.96,33.36,-17.14,0,0.06,1.22,-0.25,31.01,-35.10,-16.91,31.99,12.93,2.01,0,none
1651541335.788283,0,0,0,0,-0.24,-0.47,1.15,6.16,143.37,-114.07,7.96,33.36,-17.14,0,0.07,1.20,-0.22,33.39,-38.82,-21.55,31.99,12.93,2.01,0,none
1651541335.7985392,0,0,0,0,-0.21,-0.43,0.94,-6.71,148.56,-104.98,19.19,26.48,-12.87,0,0.08,1.18,-0.20,32.35,-41.87,-25.88,31.99,12.93,2.01,0,none
1651541335.8086805,0,0,0,0,-0.15,-0.38,0.76,-17.40,147.46,-97.05,19.19,26.48,-12.87,0,0.07,1.16,-0.16,29.24,-43.70,-30.03,31.91,13.67,3.38,0,none
1651541335.818795,0,0,0,0,-0.09,-0.33,0.60,-17.40,147.46,-97.05,19.19,26.48,-12.87,0,0.06,1.14,-0.13,25.45,-44.74,-33.94,31.91,13.67,3.38,0,none
1651541335.8290555,0,0,0,0,-0.08,-0.28,0.46,-17.40,132.02,-86.85,19.19,26.48,-12.87,0,0.05,1.11,-0.09,22.40,-44.56,-37.41,31.91,13.67,3.38,0,none
1651541335.839006,0,0,0,0,-0.11,-0.24,0.30,-17.40,132.02,-86.85,19.19,26.48,-12.87,0,0.04,1.09,-0.05,19.59,-43.70,-40.65,31.91,13.67,3.38,0,none
1651541335.8496566,0,0,0,0,-0.14,-0.19,0.09,14.10,108.28,-85.94,19.19,26.48,-12.87,0,0.04,1.06,-0.01,16.42,-42.24,-43.33,31.91,13.67,3.38,0,none
1651541335.8596778,0,0,0,0,-0.19,-0.16,-0.15,14.10,108.28,-85.94,26.37,19.19,-7.18,0,0.04,1.05,0.02,13.98,-40.04,-45.72,31.87,13.66,3.77,0,none
1651541335.8699028,0,0,0,0,-0.24,-0.11,-0.44,42.54,69.70,-92.10,26.37,19.19,-7.18,0,0.05,1.01,0.06,11.17,-34.24,-48.77,31.87,13.66,3.77,0,none
1651541335.8828092,0,0,0,0,-0.28,-0.07,-0.84,48.16,40.04,-98.75,26.37,19.19,-7.18,0,0.06,1.00,0.09,12.51,-31.01,-49.74,31.87,13.66,3.77,0,none
1651541335.900926,0,0,1,0,-0.28,-0.05,-1.31,50.78,2.01,-107.97,26.37,19.19,-7.18,0,0.06,0.97,0.10,15.08,-27.77,-49.68,31.87,13.66,3.77,0,none
1651541335.915875,0,0,0,0,-0.30,-0.29,-2.23,47.12,-111.15,-120.85,26.37,19.19,-7.18,0,0.07,0.93,0.10,15.75,-24.54,-49.07,31.87,13.66,3.77,0,none
1651541335.9274125,0,0,0,0,-0.52,-0.72,-2.60,45.47,-182.80,-116.52,23.99,15.06,-8.64,0,0.08,0.89,0.11,14.34,-21.73,-47.67,31.87,13.66,3.77,0,none
1651541335.9380472,0,0,0,0,-0.70,-1.23,-2.74,20.26,-260.25,-100.10,23.99,15.06,-8.64,0,0.10,0.86,0.11,14.95,-18.80,-44.98,33.26,14.10,2.28,0,none
1651541335.9485657,0,0,0,0,-0.99,-1.63,-2.56,-15.26,-339.97,-71.84,23.99,15.06,-8.64,0,0.11,0.82,0.12,15.93,-16.30,-40.83,33.26,14.10,2.28,0,none
1651541335.9588816,0,0,0,0,-1.37,-1.85,-1.89,-57.25,-418.21,-37.05,23.99,15.06,-8.64,0,0.14,0.74,0.11,7.57,-13.67,-35.03,33.26,14.10,2.28,0,none
1651541335.9695477,0,0,0,0,-1.43,-1.72,-0.65,-82.34,-492.80,-1.83,23.99,15.06,-8.64,0,0.17,0.69,0.12,-17.40,-10.31,-29.24,33.26,14.10,2.28,0,none
1651541335.9796066,0,0,0,0,-1.29,-1.40,0.78,-52.98,-550.84,26.31,23.99,15.06,-8.64,0,0.21,0.67,0.16,-60.00,-4.70,-25.94,33.26,14.10,2.28,0,none
1651541335.990425,0,0,0,0,-1.85,-1.08,2.39,-52.98,-550.84,26.31,17.59,12.46,-13.11,0,0.13,0.92,0.28,-50.60,2.62,-23.32,33.26,14.10,2.28,0,none
1651541336.000525,0,0,0,0,1.91,-0.17,2.94,55.18,80.26,-60.42,17.59,12.46,-13.11,0,0.06,0.96,0.31,-22.64,11.05,-20.75,35.01,15.22,3.82,0,none
1651541336.010564,0,0,0,0,0.43,-2.46,1.14,-5.68,71.53,-20.45,17.59,12.46,-13.11,0,0.02,1.00,0.31,14.59,19.29,-17.94,35.01,15.22,3.82,0,none
1651541336.0205526,0,0,0,0,-0.59,-2.90,1.34,-14.65,52.00,36.99,17.59,12.46,-13.11,0,0.04,0.91,0.22,14.59,19.29,-17.94,35.01,15.22,3.82,0,none
1651541336.0305514,0,0,0,0,-0.47,-2.93,1.61,-34.00,66.47,90.76,17.59,12.46,-13.11,0,0.12,0.80,0.12,25.21,32.17,-10.93,35.01,15.22,3.82,0,none
1651541336.0376415,0,0,0,1,-0.65,-2.80,1.92,-34.30,94.97,138.92,1.28,10.13,-19.06,1,0.16,0.83,0.09,1.22,37.48,-8.73,35.01,15.22,3.82,0,none
1651541336.0477211,0,0,0,0,-0.60,-2.23,1.99,-17.82,145.02,224.91,1.28,10.13,-19.06,0,0.13,0.88,0.08,-7.08,42.05,-6.71,35.01,15.22,3.82,0,none
1651541336.0579884,0,0,0,0,-0.76,-1.81,1.93,-28.44,168.40,256.96,1.28,10.13,-19.06,1,0.09,0.91,0.07,-8.61,45.72,-4.82,36.56,17.08,5.30,0,none
1651541336.0683253,0,0,0,0,-0.93,-1.41,1.84,-46.69,193.36,280.52,1.28,10.13,-19.06,1,0.08,0.92,0.05,-10.80,48.65,-4.15,36.56,17.08,5.30,0,none
1651541336.0786583,0,0,0,0,-1.04,-1.03,1.73,-62.07,218.20,296.20,1.28,10.13,-19.06,1,0.09,0.95,0.04,-10.80,48.65,-4.15,36.56,17.08,5.30,0,none
1651541336.088964,0,0,0,0,-1.14,-0.73,1.54,-63.42,238.59,304.38,1.28,10.13,-19.06,1,0.08,0.96,0.01,-3.36,51.70,-6.23,36.56,17.08,5.30,0,none
1651541336.0989633,0,0,0,0,-1.20,-0.53,1.29,-57.13,253.30,306.34,2.48,3.58,-15.87,1,0.06,0.97,-0.02,-3.36,51.70,-6.23,36.56,17.08,5.30,0,none
1651541336.109123,0,0,0,0,-1.23,-0.35,1.00,-47.55,262.21,303.53,2.48,3.58,-15.87,1,0.06,0.99,-0.05,-1.89,50.42,-10.62,36.56,17.08,5.30,0,none
1651541336.1190436,0,0,0,0,-1.22,-0.17,0.66,-29.60,264.34,297.00,2.48,3.58,-15.87,1,0.08,0.99,-0.06,-3.11,48.77,-13.31,31.43,13.28,4.08,0,none
1651541336.129081,0,0,0,0,-1.18,-0.02,0.27,-16.78,258.36,288.09,2.48,3.58,-15.87,1,0.08,1.01,-0.08,-2.14,46.63,-16.05,31.43,13.28,4.08,0,none
1651541336.1393747,0,0,0,0,-1.05,0.11,-0.16,-3.91,243.10,276.86,2.48,3.58,-15.87,0,0.06,1.02,-0.10,1.22,44.43,-18.92,31.43,13.28,4.08,0,none
1651541336.149406,0,0,0,0,-0.90,0.22,-0.58,8.36,216.98,263.24,14.56,4.61,-11.57,0,0.05,1.03,-0.12,2.69,42.18,-21.48,31.43,13.28,4.08,0,none
1651541336.159552,0,0,0,0,-0.68,0.33,-0.94,21.00,178.59,248.17,14.56,4.61,-11.57,0,0.05,1.04,-0.15,6.77,39.98,-23.50,31.43,13.28,4.08,0,none
1651541336.1696904,0,0,0,0,-0.43,0.55,-1.31,44.68,74.16,218.51,14.56,4.61,-11.57,0,0.08,1.08,-0.17,16.05,37.54,-24.48,31.43,13.28,4.08,0,none
1651541336.1798596,0,0,0,0,-0.11,0.60,-1.30,54.69,18.01,204.41,14.56,4.61,-11.57,0,0.14,1.11,-0.17,27.77,34.85,-24.96,17.37,9.16,0.88,0,none
1651541336.189859,0,0,0,0,-0.12,0.61,-1.14,59.33,-32.53,192.14,14.56,4.61,-11.57,0,0.16,1.13,-0.18,40.16,28.26,-26.43,17.37,9.16,0.88,0,none
1651541336.2000048,0,0,0,0,-0.16,0.61,-0.89,60.67,-74.34,181.15,14.56,4.61,-11.57,0,0.15,1.11,-0.17,38.64,25.21,-28.14,17.37,9.16,0.88,0,none
1651541336.2105682,0,0,0,0,-0.21,0.60,-0.61,58.84,-106.20,171.51,24.90,9.06,-6.14,0,0.13,1.08,-0.15,26.79,22.77,-31.13,17.37,9.16,0.88,0,none
1651541336.2205489,0,0,0,0,-0.25,0.58,-0.35,55.54,-128.85,163.45,24.90,9.06,-6.14,0,0.10,1.06,-0.12,11.47,21.73,-36.01,17.37,9.16,0.88,0,none
1651541336.2312324,0,0,0,0,-0.32,0.56,-0.16,57.98,-144.71,156.49,24.90,9.06,-6.14,0,0.05,1.05,-0.09,5.07,21.55,-41.75,17.37,9.16,0.88,0,none
1651541336.2415078,0,0,0,0,-0.43,0.50,-0.09,59.88,-156.56,150.63,24.90,9.06,-6.14,0,0.01,1.04,-0.06,7.26,22.03,-47.36,20.50,9.18,0.52,0,none
1651541336.2520206,0,0,0,0,-0.55,0.38,-0.16,53.96,-166.75,147.34,24.90,9.06,-6.14,0,0.03,1.02,-0.04,9.83,22.58,-51.82,20.50,9.18,0.52,0,none
1651541336.2626655,0,0,0,0,-0.67,0.26,-0.32,40.28,-178.71,148.74,24.90,9.06,-6.14,0,0.07,0.98,-0.03,7.51,23.68,-55.18,20.50,9.18,0.52,0,none
1651541336.2730129,0,0,0,0,-0.77,0.13,-0.53,24.72,-196.66,156.13,29.79,13.87,-3.47,0,0.11,0.95,-0.02,3.11,24.84,-57.56,20.50,9.18,0.52,0,none
1651541336.285318,0,0,0,0,-0.89,-0.00,-0.74,11.11,-223.21,169.01,29.79,13.87,-3.47,0,0.11,0.92,-0.03,0.43,26.18,-58.78,20.50,9.18,0.52,0,none
1651541336.3080993,0,0,0,0,-1.06,-0.11,-0.86,-3.17,-257.75,186.22,29.79,13.87,-3.47,0,0.10,0.86,-0.04,-4.52,27.65,-59.69,25.23,10.49,0.55,0,none
1651541336.3221352,0,0,0,0,-1.25,-0.12,-0.72,-19.47,-299.19,206.36,29.79,13.87,-3.47,0,0.09,0.80,-0.06,-9.77,28.87,-60.24,25.23,10.49,0.55,0,none
1651541336.335716,0,0,0,0,-1.26,0.06,-0.22,-29.17,-346.37,226.01,29.79,13.87,-3.47,0,0.04,0.72,-0.09,-16.42,29.24,-60.00,25.23,10.49,0.55,0,none
1651541336.3473272,0,0,1,0,-0.86,0.82,1.30,-24.96,-426.82,254.21,24.24,14.05,-9.18,0,-0.03,0.59,-0.13,-16.42,29.24,-60.00,25.23,10.49,0.55,0,none
1651541336.3604367,0,0,0,0,-1.04,1.23,2.08,-33.87,-421.14,258.61,24.24,14.05,-9.18,0,-0.10,0.40,-0.20,-53.04,24.23,-52.19,25.23,10.49,0.55,0,none
1651541336.3711374,0,0,0,0,-3.29,4.00,4.00,-173.52,-96.50,202.45,24.24,14.05,-9.18,0,-0.23,0.16,-0.28,-53.04,24.23,-52.19,25.23,10.49,0.55,0,none
1651541336.3813508,0,0,0,0,1.77,2.32,2.37,-13.55,36.13,144.35,24.24,14.05,-9.18,0,-0.34,-0.14,-0.37,-80.08,10.74,-32.47,29.42,12.02,0.60,0,none
1651541336.3914738,0,0,0,0,-0.73,2.00,2.25,-103.58,22.09,116.58,24.24,14.05,-9.18,0,-0.32,-0.44,-0.47,-36.68,3.48,-14.65,29.42,12.02,0.60,0,none
1651541336.4016502,0,0,0,0,-0.88,2.21,3.01,-145.20,55.42,74.46,24.24,14.05,-9.18,0,-0.20,-0.95,-0.60,-5.80,-5.13,13.67,29.42,12.02,0.60,0,none
1651541336.4121027,0,0,0,0,-0.93,3.04,3.96,-160.83,125.06,5.19,12.24,7.90,-15.01,0,-0.05,-1.48,-0.68,-19.65,-15.63,54.38,29.42,12.02,0.60,0,none
1651541336.4222522,0,0,0,0,-0.71,2.99,3.77,-97.17,180.85,-59.20,12.24,7.90,-15.01,0,-0.07,-1.78,-0.66,-19.29,-25.09,105.16,29.42,12.02,0.60,0,none
1651541336.4325552,0,0,0,0,-0.69,2.40,3.02,-54.87,215.64,-103.76,12.24,7.90,-15.01,0,-0.30,-1.92,-0.56,54.87,-40.59,224.67,29.42,12.02,0.60,0,none
1651541336.4431217,0,0,0,0,-0.86,2.05,2.29,-32.29,239.62,-138.43,12.24,7.90,-15.01,0,-0.79,-1.71,-0.53,94.54,-50.84,284.24,32.18,13.53,4.97,0,none
1651541336.4536002,0,0,0,0,-1.04,1.76,1.68,-32.29,239.62,-138.43,12.24,7.90,-15.01,0,-0.99,-1.34,-0.44,114.32,-64.51,339.29,32.18,13.53,4.97,0,none
1651541336.4641283,0,0,0,0,-1.14,1.38,1.20,-37.48,268.80,-191.28,17.02,6.07,-12.11,0,-1.21,-0.78,-0.34,114.01,-77.15,388.31,32.18,13.53,4.97,0,none
1651541336.4743485,0,0,0,0,-1.06,1.13,0.84,-50.78,271.12,-210.21,17.02,6.07,-12.11,0,-1.19,0.03,-0.16,108.70,-85.45,435.73,32.18,13.53,4.97,0,none
1651541336.484485,0,0,0,0,-0.98,0.86,0.58,-54.99,267.33,-221.86,17.02,6.07,-12.11,0,-0.88,0.83,0.13,104.25,-89.60,480.16,32.18,13.53,4.97,0,none
1651541336.49417,0,0,1,0,-0.90,0.62,0.38,-54.26,259.58,-227.23,17.02,6.07,-12.11,0,-0.74,1.53,0.39,84.29,-89.48,505.49,32.18,13.53,4.97,0,none
1651541336.5044541,0,0,0,0,-0.81,0.41,0.23,-50.35,249.57,-227.48,17.02,6.07,-12.11,0,-3.59,4.00,3.51,-139.22,-18.80,190.86,33.92,14.92,4.36,0,none
1651541336.514865,0,0,0,0,-0.74,0.24,-0.12,-45.04,229.06,-220.76,17.02,6.07,-12.11,0,1.48,3.33,1.13,225.10,57.62,-94.42,33.92,14.92,4.36,0,none
1651541336.5250082,0,0,0,0,-0.60,0.00,-0.24,-41.99,216.00,-216.06,21.94,4.15,-6.35,0,0.82,0.06,-0.57,4.58,58.35,-74.95,33.92,14.92,4.36,0,none
1651541336.5351257,0,0,0,0,-0.57,-0.08,-0.36,-33.39,200.32,-211.43,21.94,4.15,-6.35,0,-0.03,1.32,-0.61,-57.98,44.92,-54.99,33.92,14.92,4.36,0,none
1651541336.5451365,0,0,0,0,-0.48,-0.24,-0.53,-23.62,181.76,-207.40,21.94,4.15,-6.35,0,-0.33,1.41,-0.73,-57.98,44.92,-54.99,33.92,14.92,4.36,0,none
1651541336.555307,0,0,0,0,-0.40,-0.37,-0.74,-18.98,158.87,-202.64,21.94,4.15,-6.35,0,-0.29,1.36,-0.88,-13.67,6.47,-54.69,33.89,15.47,6.90,0,none
1651541336.5656343,0,0,0,0,-0.29,-0.54,-0.95,-18.55,130.68,-195.01,21.94,4.15,-6.35,0,-0.24,1.37,-0.88,-11.60,-14.40,-66.41,33.89,15.47,6.90,0,none
1651541336.5757954,0,0,0,0,-0.13,-0.66,-1.13,-6.77,95.95,-183.72,24.80,2.26,-3.15,0,-0.20,1.29,-0.80,-21.55,-35.83,-76.78,33.89,15.47,6.90,0,none
1651541336.5858994,0,0,0,0,-0.03,-0.93,-1.39,1.65,54.57,-166.75,24.80,2.26,-3.15,0,-0.14,1.23,-0.62,-37.35,-53.77,-85.02,33.89,15.47,6.90,0,none
1651541336.5960083,0,0,0,0,-0.04,-1.22,-1.66,-0.31,6.84,-142.58,24.80,2.26,-3.15,0,-0.15,1.25,-0.38,-44.37,-66.22,-91.98,33.89,15.47,6.90,0,none
1651541336.6059573,0,0,0,0,-0.00,-1.53,-1.98,8.36,-50.05,-110.60,24.80,2.26,-3.15,0,-0.27,1.30,-0.01,-18.43,-74.46,-104.06,33.89,15.47,6.90,0,none
1651541336.6165986,0,0,0,0,-0.03,-1.81,-2.43,31.56,-118.35,-71.29,24.80,2.26,-3.15,0,-0.23,1.23,0.09,-4.21,-72.45,-108.22,33.42,15.83,6.25,0,none
